date,CPIAUCSL,UNRATE,FEDFUNDS,INDPRO,M2SL,GDPC1,GDPPOT
2004-10-31,0.39999999999997726,0.09999999999999964,0.1499999999999999,0.8342000000000098,27.599999999999454,52.753666666665595,-1.8189894035458565e-12
2004-11-30,-0.10000000000002274,-0.09999999999999964,0.16999999999999993,0.23199999999999932,26.600000000000364,57.949000000000524,-0.7803999999978259
2004-12-31,-0.8999999999999773,0.0,0.2300000000000002,0.7399999999999949,18.199999999999818,57.949000000000524,-1.8189894035458565e-12
2005-01-31,-0.09999999999999432,-0.10000000000000053,0.11999999999999966,0.3370000000000033,6.300000000000182,57.949000000000524,1.8189894035458565e-12
2005-02-28,0.9000000000000057,0.10000000000000053,0.2200000000000002,0.6923999999999921,8.100000000000364,26.01833333333343,-1.1127900000010413
2005-03-31,-0.10000000000002274,-0.20000000000000018,0.1299999999999999,-0.13639999999999475,9.299999999999272,26.01833333333161,-1.8189894035458565e-12
2005-04-30,-0.09999999999999432,0.0,0.16000000000000014,0.20019999999999527,13.600000000000364,26.01833333333343,1.8189894035458565e-12
2005-05-31,-0.6999999999999886,-0.10000000000000053,0.20999999999999996,0.09040000000000248,17.199999999999818,41.60166666666737,-0.7088833333327784
2005-06-30,0.19999999999998863,-0.09999999999999964,0.040000000000000036,0.42320000000000846,32.600000000000364,41.60166666666555,-1.8189894035458565e-12
2005-07-31,1.1000000000000227,0.0,0.21999999999999975,-0.30860000000001264,31.899999999999636,41.60166666666737,1.8189894035458565e-12
2005-08-31,-2.842170943040401e-14,-0.09999999999999964,0.2400000000000002,0.31870000000000687,32.80000000000018,29.715666666666948,-0.9377899999999499
2005-09-30,1.5000000000000284,0.09999999999999964,0.1200000000000001,-1.882000000000005,33.80000000000018,29.715666666666948,-1.8189894035458565e-12
2005-10-31,-2.400000000000034,0.0,0.1599999999999997,1.1647000000000105,33.80000000000018,29.715666666666948,1.8189894035458565e-12
2005-11-30,-1.299999999999983,0.0,0.2200000000000002,1.0604999999999905,16.699999999999818,72.36700000000019,-1.0807533333336323
2005-12-31,1.0,-0.09999999999999964,0.16000000000000014,0.4707000000000079,27.199999999999818,72.36699999999837,0.0
2006-01-31,1.200000000000017,-0.20000000000000018,0.1299999999999999,0.15469999999999118,42.30000000000018,72.36700000000019,0.0
2006-02-28,-1.1000000000000227,0.09999999999999964,0.20000000000000018,0.041700000000005844,24.599999999999454,14.105333333334784,-0.8026666666664823
2006-03-31,0.19999999999998863,-0.09999999999999964,0.09999999999999964,0.2225999999999999,14.600000000000364,14.105333333332965,-1.8189894035458565e-12
2006-04-30,0.700000000000017,0.0,0.20000000000000018,0.29129999999999256,37.5,14.105333333334784,1.8189894035458565e-12
2006-05-31,-0.39999999999997726,-0.10000000000000053,0.15000000000000036,0.024800000000013256,6.899999999999636,8.195666666666511,-1.3540800000009767
2006-06-30,-0.10000000000002274,0.0,0.04999999999999982,0.3323999999999927,38.20000000000073,8.195666666666511,0.0
2006-07-31,0.5999999999999943,0.10000000000000053,0.25,-0.06470000000000198,41.79999999999927,8.195666666666511,0.0
2006-08-31,-0.19999999999998863,0.0,0.009999999999999787,0.42960000000000775,31.400000000000546,47.04266666666808,-1.4015066666652274
2006-09-30,-1.9000000000000057,-0.20000000000000018,0.0,-0.18010000000001014,27.300000000000182,47.042666666664445,-1.8189894035458565e-12
2006-10-31,0.09999999999999432,-0.09999999999999964,0.0,-0.1016999999999939,49.399999999999636,47.04266666666808,1.8189894035458565e-12
2006-11-30,1.0,0.09999999999999964,0.0,-0.026600000000001955,35.5,16.608000000000175,0.6445833333309565
2006-12-31,1.0,-0.09999999999999964,-0.009999999999999787,1.0161999999999978,42.899999999999636,16.607999999996537,0.0
2007-01-31,-0.7629999999999768,0.1999999999999993,0.009999999999999787,-0.3579000000000008,38.100000000000364,16.608000000000175,1.8189894035458565e-12
2007-02-28,0.45199999999996976,-0.09999999999999964,0.009999999999999787,0.9620000000000033,16.100000000000364,33.8746666666666,1.009330000000773
2007-03-31,0.27300000000002456,-0.09999999999999964,0.0,0.17860000000000298,33.899999999999636,33.8746666666666,0.0
2007-04-30,-0.4460000000000264,0.09999999999999964,-0.009999999999999787,0.6770999999999958,72.5,33.8746666666666,0.0
2007-05-31,0.23500000000001364,-0.09999999999999964,0.0,0.05460000000000775,13.899999999999636,32.09100000000035,0.9397066666642786
2007-06-30,-0.3719999999999857,0.1999999999999993,0.0,0.02779999999999916,33.20000000000073,32.09100000000035,0.0
2007-07-31,-0.11000000000001364,0.10000000000000053,0.009999999999999787,-0.1594000000000051,30.899999999999636,32.09100000000035,0.0
2007-08-31,-0.3050000000000068,-0.10000000000000053,-0.2400000000000002,0.19899999999999807,76.10000000000036,35.20133333333433,0.11743000000205939
2007-09-30,0.8160000000000025,0.10000000000000053,-0.07999999999999918,0.24850000000000705,18.199999999999818,35.201333333330695,0.0
2007-10-31,-0.23699999999999477,0.0,-0.1800000000000006,-0.29820000000000846,15.099999999999454,35.20133333333433,0.0
2007-11-30,1.0010000000000048,0.0,-0.2699999999999996,0.572100000000006,25.400000000000546,-24.06266666666488,0.2245100000000093
2007-12-31,-1.0330000000000155,0.2999999999999998,-0.25,0.059699999999992315,30.399999999999636,-24.06266666666852,-3.637978807091713e-12
2008-01-31,0.11800000000002342,0.0,-0.30000000000000027,-0.12709999999999866,33.600000000000364,-24.06266666666488,3.637978807091713e-12
2008-02-29,-0.21600000000000819,-0.09999999999999964,-0.96,-0.3736999999999995,86.39999999999964,33.42933333333349,-0.4669866666663438
